read_name	start	end	element	mapq	strand	element_len	read_len	num_of_units	ref	ref_start	ref_end
e115bb56-924c-4967-98ab-c9e8860a3427	34536	37809	D4Z4_unit	60	-	3273	66248	11	D4Z4_KpnI	0	3293
e115bb56-924c-4967-98ab-c9e8860a3427	34749	36125	DUX4	60	-	1376	66248	17	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
e115bb56-924c-4967-98ab-c9e8860a3427	33771	34533	D4Z4_unit	60	-	762	66248	11	D4Z4_KpnI	0	749
e115bb56-924c-4967-98ab-c9e8860a3427	36045	36051	XapI	*	*	6	66248	66	*	*	*
e115bb56-924c-4967-98ab-c9e8860a3427	37395	37401	BlnI	*	*	6	66248	10	*	*	*
e115bb56-924c-4967-98ab-c9e8860a3427	39058	39064	XapI	*	*	6	66248	66	*	*	*
e115bb56-924c-4967-98ab-c9e8860a3427	39320	39326	XapI	*	*	6	66248	66	*	*	*
e115bb56-924c-4967-98ab-c9e8860a3427	41317	41323	BlnI	*	*	6	66248	10	*	*	*
e115bb56-924c-4967-98ab-c9e8860a3427	42597	42603	XapI	*	*	6	66248	66	*	*	*
e115bb56-924c-4967-98ab-c9e8860a3427	45884	45890	XapI	*	*	6	66248	66	*	*	*
e115bb56-924c-4967-98ab-c9e8860a3427	49233	49239	XapI	*	*	6	66248	66	*	*	*
e115bb56-924c-4967-98ab-c9e8860a3427	52521	52527	XapI	*	*	6	66248	66	*	*	*
e115bb56-924c-4967-98ab-c9e8860a3427	55858	55864	XapI	*	*	6	66248	66	*	*	*
e115bb56-924c-4967-98ab-c9e8860a3427	57693	57699	BlnI	*	*	6	66248	10	*	*	*
e115bb56-924c-4967-98ab-c9e8860a3427	59106	59112	XapI	*	*	6	66248	66	*	*	*
e115bb56-924c-4967-98ab-c9e8860a3427	62443	62449	XapI	*	*	6	66248	66	*	*	*
e115bb56-924c-4967-98ab-c9e8860a3427	63496	63502	BlnI	*	*	6	66248	10	*	*	*
e115bb56-924c-4967-98ab-c9e8860a3427	65743	65749	XapI	*	*	6	66248	66	*	*	*
90e4c304-5271-4d7b-8b30-7c71a500ec0e	19470	22541	D4Z4_unit	60	-	3071	22542	7	D4Z4_KpnI	200	3296
90e4c304-5271-4d7b-8b30-7c71a500ec0e	19688	21050	DUX4	60	-	1362	22542	13	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
90e4c304-5271-4d7b-8b30-7c71a500ec0e	19463	19553	DUX4	35	-	90	22542	13	DUX4_mRNA_genbankAF117653.3_exon2	0	92
90e4c304-5271-4d7b-8b30-7c71a500ec0e	16191	19470	D4Z4_unit	60	-	3279	22542	7	D4Z4_KpnI	0	3296
90e4c304-5271-4d7b-8b30-7c71a500ec0e	4546	4552	XapI	*	*	6	22542	7	*	*	*
90e4c304-5271-4d7b-8b30-7c71a500ec0e	16418	17782	DUX4	60	-	1364	22542	13	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
90e4c304-5271-4d7b-8b30-7c71a500ec0e	16184	16276	DUX4	60	-	92	22542	13	DUX4_mRNA_genbankAF117653.3_exon2	0	92
90e4c304-5271-4d7b-8b30-7c71a500ec0e	12889	16191	D4Z4_unit	60	-	3302	22542	7	D4Z4_KpnI	0	3296
90e4c304-5271-4d7b-8b30-7c71a500ec0e	7824	7830	XapI	*	*	6	22542	7	*	*	*
90e4c304-5271-4d7b-8b30-7c71a500ec0e	13108	14485	DUX4	60	-	1377	22542	13	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
90e4c304-5271-4d7b-8b30-7c71a500ec0e	12882	12974	DUX4	60	-	92	22542	13	DUX4_mRNA_genbankAF117653.3_exon2	0	92
90e4c304-5271-4d7b-8b30-7c71a500ec0e	9604	12889	D4Z4_unit	60	-	3285	22542	7	D4Z4_KpnI	0	3296
90e4c304-5271-4d7b-8b30-7c71a500ec0e	11135	11141	XapI	*	*	6	22542	7	*	*	*
90e4c304-5271-4d7b-8b30-7c71a500ec0e	9822	11212	DUX4	60	-	1390	22542	13	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
90e4c304-5271-4d7b-8b30-7c71a500ec0e	9597	9689	DUX4	51	-	92	22542	13	DUX4_mRNA_genbankAF117653.3_exon2	0	92
90e4c304-5271-4d7b-8b30-7c71a500ec0e	6327	9604	D4Z4_unit	60	-	3277	22542	7	D4Z4_KpnI	0	3296
90e4c304-5271-4d7b-8b30-7c71a500ec0e	14408	14414	XapI	*	*	6	22542	7	*	*	*
90e4c304-5271-4d7b-8b30-7c71a500ec0e	6542	7901	DUX4	60	-	1359	22542	13	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
90e4c304-5271-4d7b-8b30-7c71a500ec0e	6320	6412	DUX4	51	-	92	22542	13	DUX4_mRNA_genbankAF117653.3_exon2	0	92
90e4c304-5271-4d7b-8b30-7c71a500ec0e	3036	6327	D4Z4_unit	60	-	3291	22542	7	D4Z4_KpnI	0	3296
90e4c304-5271-4d7b-8b30-7c71a500ec0e	17705	17711	XapI	*	*	6	22542	7	*	*	*
90e4c304-5271-4d7b-8b30-7c71a500ec0e	3250	4624	DUX4	60	-	1374	22542	13	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
90e4c304-5271-4d7b-8b30-7c71a500ec0e	3029	3119	DUX4	36	-	90	22542	13	DUX4_mRNA_genbankAF117653.3_exon2	0	92
90e4c304-5271-4d7b-8b30-7c71a500ec0e	27	3036	D4Z4_unit	60	-	3009	22542	7	D4Z4_KpnI	0	3015
90e4c304-5271-4d7b-8b30-7c71a500ec0e	20709	20715	XapI	*	*	6	22542	7	*	*	*
90e4c304-5271-4d7b-8b30-7c71a500ec0e	20972	20978	XapI	*	*	6	22542	7	*	*	*
90e4c304-5271-4d7b-8b30-7c71a500ec0e	26	1333	DUX4	60	-	1307	22542	13	DUX4_mRNA_genbankAF117653.3_exon1	0	1321
0084a8db-3a24-46bd-9a00-1dd7d440bdb2	24	1043	D4Z4_unit	60	+	1019	1047	1	D4Z4_KpnI	2006	3042
0084a8db-3a24-46bd-9a00-1dd7d440bdb2	25	1044	DUX4	60	+	1019	1047	1	DUX4_mRNA_genbankAF117653.3_exon1	312	1348
0af937ad-455a-4ff3-8d6c-82a044b5b4ad	2883	3058	p13E-11	60	-	175	3073	1	p13E11	644	820
0af937ad-455a-4ff3-8d6c-82a044b5b4ad	128	134	XapI	*	*	6	3073	1	*	*	*
0af937ad-455a-4ff3-8d6c-82a044b5b4ad	1885	2751	D4Z4_unit	60	-	866	3073	2	D4Z4_KpnI	2421	3296
0af937ad-455a-4ff3-8d6c-82a044b5b4ad	2103	2750	DUX4	60	-	647	3073	3	DUX4_mRNA_genbankAF117653.3_exon1	727	1380
0af937ad-455a-4ff3-8d6c-82a044b5b4ad	1878	1970	DUX4	38	-	92	3073	3	DUX4_mRNA_genbankAF117653.3_exon2	0	92
0af937ad-455a-4ff3-8d6c-82a044b5b4ad	36	1885	D4Z4_unit	60	-	1849	3073	2	D4Z4_KpnI	0	1863
0af937ad-455a-4ff3-8d6c-82a044b5b4ad	35	208	DUX4	60	-	173	3073	3	DUX4_mRNA_genbankAF117653.3_exon1	0	169
bb026484-be3c-43d6-ac1c-0a7f9aa6c468	2237	5246	D4Z4_unit	60	+	3009	5257	1	D4Z4_KpnI	6	3080
bb026484-be3c-43d6-ac1c-0a7f9aa6c468	3904	5236	DUX4	60	+	1332	5257	1	DUX4_mRNA_genbankAF117653.3_exon1	0	1375
98af9a3b-106e-408e-ab9b-2e94dbd34e48	3543	4397	D4Z4_unit	60	+	854	4412	1	D4Z4_KpnI	1680	2543
98af9a3b-106e-408e-ab9b-2e94dbd34e48	3558	4398	DUX4	60	+	840	4412	1	DUX4_mRNA_genbankAF117653.3_exon1	0	849
98af9a3b-106e-408e-ab9b-2e94dbd34e48	3627	3633	XapI	*	*	6	4412	12	*	*	*
386ec168-6eca-4c7c-94ae-122d5d384130	1	2964	D4Z4_unit	60	+	2963	63497	10	D4Z4_KpnI	320	3296
386ec168-6eca-4c7c-94ae-122d5d384130	1382	2742	DUX4	60	+	1360	63497	18	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
386ec168-6eca-4c7c-94ae-122d5d384130	1455	1461	XapI	*	*	6	63497	65	*	*	*
386ec168-6eca-4c7c-94ae-122d5d384130	2878	2970	DUX4	23	+	92	63497	18	DUX4_mRNA_genbankAF117653.3_exon2	0	92
386ec168-6eca-4c7c-94ae-122d5d384130	2963	6283	D4Z4_unit	60	+	3320	63497	10	D4Z4_KpnI	0	3296
386ec168-6eca-4c7c-94ae-122d5d384130	4697	6057	DUX4	60	+	1360	63497	18	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
386ec168-6eca-4c7c-94ae-122d5d384130	4770	4776	XapI	*	*	6	63497	65	*	*	*
386ec168-6eca-4c7c-94ae-122d5d384130	6196	6290	DUX4	12	+	94	63497	18	DUX4_mRNA_genbankAF117653.3_exon2	0	92
386ec168-6eca-4c7c-94ae-122d5d384130	6283	9573	D4Z4_unit	60	+	3290	63497	10	D4Z4_KpnI	0	3296
386ec168-6eca-4c7c-94ae-122d5d384130	6703	6709	BlnI	*	*	6	63497	8	*	*	*
386ec168-6eca-4c7c-94ae-122d5d384130	7984	9348	DUX4	60	+	1364	63497	18	DUX4_mRNA_genbankAF117653.3_exon1	0	1375
386ec168-6eca-4c7c-94ae-122d5d384130	8057	8063	XapI	*	*	6	63497	65	*	*	*
386ec168-6eca-4c7c-94ae-122d5d384130	9493	9580	DUX4	38	+	87	63497	18	DUX4_mRNA_genbankAF117653.3_exon2	4	92
386ec168-6eca-4c7c-94ae-122d5d384130	9573	12867	D4Z4_unit	60	+	3294	63497	10	D4Z4_KpnI	0	3296
386ec168-6eca-4c7c-94ae-122d5d384130	11155	11161	BlnI	*	*	6	63497	8	*	*	*
386ec168-6eca-4c7c-94ae-122d5d384130	11291	12650	DUX4	60	+	1359	63497	18	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
386ec168-6eca-4c7c-94ae-122d5d384130	11369	11375	XapI	*	*	6	63497	65	*	*	*
386ec168-6eca-4c7c-94ae-122d5d384130	12781	12874	DUX4	42	+	93	63497	18	DUX4_mRNA_genbankAF117653.3_exon2	0	92
386ec168-6eca-4c7c-94ae-122d5d384130	12867	16168	D4Z4_unit	60	+	3301	63497	10	D4Z4_KpnI	0	3296
386ec168-6eca-4c7c-94ae-122d5d384130	14575	15946	DUX4	60	+	1371	63497	18	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
386ec168-6eca-4c7c-94ae-122d5d384130	14651	14657	XapI	*	*	6	63497	65	*	*	*
386ec168-6eca-4c7c-94ae-122d5d384130	16082	16175	DUX4	41	+	93	63497	18	DUX4_mRNA_genbankAF117653.3_exon2	0	92
386ec168-6eca-4c7c-94ae-122d5d384130	16168	19465	D4Z4_unit	60	+	3297	63497	10	D4Z4_KpnI	0	3296
386ec168-6eca-4c7c-94ae-122d5d384130	17885	19243	DUX4	60	+	1358	63497	18	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
386ec168-6eca-4c7c-94ae-122d5d384130	17958	17964	XapI	*	*	6	63497	65	*	*	*
386ec168-6eca-4c7c-94ae-122d5d384130	19379	19472	DUX4	50	+	93	63497	18	DUX4_mRNA_genbankAF117653.3_exon2	0	92
386ec168-6eca-4c7c-94ae-122d5d384130	19465	22779	D4Z4_unit	60	+	3314	63497	10	D4Z4_KpnI	0	3296
386ec168-6eca-4c7c-94ae-122d5d384130	21178	22563	DUX4	60	+	1385	63497	18	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
386ec168-6eca-4c7c-94ae-122d5d384130	21254	21260	XapI	*	*	6	63497	65	*	*	*
386ec168-6eca-4c7c-94ae-122d5d384130	22703	22786	DUX4	56	+	83	63497	18	DUX4_mRNA_genbankAF117653.3_exon2	7	92
386ec168-6eca-4c7c-94ae-122d5d384130	22779	26057	D4Z4_unit	60	+	3278	63497	10	D4Z4_KpnI	0	3286
386ec168-6eca-4c7c-94ae-122d5d384130	24477	25840	DUX4	60	+	1363	63497	18	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
386ec168-6eca-4c7c-94ae-122d5d384130	24548	24554	XapI	*	*	6	63497	65	*	*	*
386ec168-6eca-4c7c-94ae-122d5d384130	25981	26058	DUX4	8	+	77	63497	18	DUX4_mRNA_genbankAF117653.3_exon2	0	76
386ec168-6eca-4c7c-94ae-122d5d384130	26071	29316	D4Z4_unit	60	+	3245	63497	10	D4Z4_KpnI	5	3296
386ec168-6eca-4c7c-94ae-122d5d384130	30057	35900	B_specific	60	-	5843	63497	1	4qB_down	0	5852
386ec168-6eca-4c7c-94ae-122d5d384130	27744	29100	DUX4	60	+	1356	63497	18	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
386ec168-6eca-4c7c-94ae-122d5d384130	27817	27823	XapI	*	*	6	63497	65	*	*	*
386ec168-6eca-4c7c-94ae-122d5d384130	29233	29323	DUX4	11	+	90	63497	18	DUX4_mRNA_genbankAF117653.3_exon2	0	92
386ec168-6eca-4c7c-94ae-122d5d384130	29316	30056	D4Z4_unit	60	+	740	63497	10	D4Z4_KpnI	0	749
bede4df0-7442-4f19-9ac6-012d239cdc7c	4701	5210	D4Z4_unit	60	-	509	5211	2	D4Z4_KpnI	2774	3291
bede4df0-7442-4f19-9ac6-012d239cdc7c	4919	5209	DUX4	60	-	290	5211	3	DUX4_mRNA_genbankAF117653.3_exon1	1080	1380
bede4df0-7442-4f19-9ac6-012d239cdc7c	4688	4779	DUX4	27	-	91	5211	3	DUX4_mRNA_genbankAF117653.3_exon2	2	92
bede4df0-7442-4f19-9ac6-012d239cdc7c	4374	4695	D4Z4_unit	60	-	321	5211	2	D4Z4_KpnI	0	325
bede4df0-7442-4f19-9ac6-012d239cdc7c	4136	4361	pLAM	60	-	225	5211	1	pLAM	0	229
bede4df0-7442-4f19-9ac6-012d239cdc7c	4135	4328	DUX4	60	-	193	5211	3	DUX4_mRNA_genbankAF117653.3_exon3	0	198
bede4df0-7442-4f19-9ac6-012d239cdc7c	4776	4782	BlnI	*	*	6	5211	7	*	*	*
bd281717-7bb1-40c2-bce1-66581c6601d4	22	2262	D4Z4_unit	60	+	2240	12344	5	D4Z4_KpnI	1072	3296
bd281717-7bb1-40c2-bce1-66581c6601d4	664	2040	DUX4	60	+	1376	12344	8	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
bd281717-7bb1-40c2-bce1-66581c6601d4	734	740	XapI	*	*	6	12344	4	*	*	*
bd281717-7bb1-40c2-bce1-66581c6601d4	2177	2267	DUX4	60	+	90	12344	8	DUX4_mRNA_genbankAF117653.3_exon2	0	90
bd281717-7bb1-40c2-bce1-66581c6601d4	2262	5588	D4Z4_unit	60	+	3326	12344	5	D4Z4_KpnI	0	3296
bd281717-7bb1-40c2-bce1-66581c6601d4	3978	5371	DUX4	60	+	1393	12344	8	DUX4_mRNA_genbankAF117653.3_exon1	1	1380
bd281717-7bb1-40c2-bce1-66581c6601d4	4050	4056	XapI	*	*	6	12344	4	*	*	*
bd281717-7bb1-40c2-bce1-66581c6601d4	5509	5595	DUX4	34	+	86	12344	8	DUX4_mRNA_genbankAF117653.3_exon2	4	92
bd281717-7bb1-40c2-bce1-66581c6601d4	5588	8909	D4Z4_unit	60	+	3321	12344	5	D4Z4_KpnI	0	3296
bd281717-7bb1-40c2-bce1-66581c6601d4	7321	8686	DUX4	60	+	1365	12344	8	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
bd281717-7bb1-40c2-bce1-66581c6601d4	7392	7398	XapI	*	*	6	12344	4	*	*	*
bd281717-7bb1-40c2-bce1-66581c6601d4	8824	8914	DUX4	60	+	90	12344	8	DUX4_mRNA_genbankAF117653.3_exon2	0	90
bd281717-7bb1-40c2-bce1-66581c6601d4	8909	12214	D4Z4_unit	60	+	3305	12344	5	D4Z4_KpnI	0	3294
bd281717-7bb1-40c2-bce1-66581c6601d4	10615	11992	DUX4	60	+	1377	12344	8	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
bd281717-7bb1-40c2-bce1-66581c6601d4	10688	10694	XapI	*	*	6	12344	4	*	*	*
bd281717-7bb1-40c2-bce1-66581c6601d4	12133	12223	DUX4	28	+	90	12344	8	DUX4_mRNA_genbankAF117653.3_exon2	4	92
bd281717-7bb1-40c2-bce1-66581c6601d4	12216	12333	D4Z4_unit	60	+	117	12344	5	D4Z4_KpnI	0	114
8cb2db81-a481-455e-beb3-20cc16f1e733	588	3707	D4Z4_unit	60	+	3119	6383	2	D4Z4_KpnI	179	3290
8cb2db81-a481-455e-beb3-20cc16f1e733	2116	3490	DUX4	60	+	1374	6383	3	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
8cb2db81-a481-455e-beb3-20cc16f1e733	3629	3635	BlnI	*	*	6	6383	1	*	*	*
8cb2db81-a481-455e-beb3-20cc16f1e733	3630	3720	DUX4	27	+	90	6383	3	DUX4_mRNA_genbankAF117653.3_exon2	2	92
8cb2db81-a481-455e-beb3-20cc16f1e733	3713	6383	D4Z4_unit	60	+	2670	6383	2	D4Z4_KpnI	0	2670
8cb2db81-a481-455e-beb3-20cc16f1e733	5416	6384	DUX4	60	+	968	6383	3	DUX4_mRNA_genbankAF117653.3_exon1	1	976
15f9c052-d2af-4746-bb3a-96406ed89138	61057	61903	D4Z4_unit	60	-	846	61912	9	D4Z4_KpnI	2389	3293
15f9c052-d2af-4746-bb3a-96406ed89138	61286	61902	DUX4	60	-	616	61912	11	DUX4_mRNA_genbankAF117653.3_exon1	695	1357
15f9c052-d2af-4746-bb3a-96406ed89138	57841	61055	D4Z4_unit	60	-	3214	61912	9	D4Z4_KpnI	0	3290
15f9c052-d2af-4746-bb3a-96406ed89138	58041	59394	DUX4	60	-	1353	61912	11	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
15f9c052-d2af-4746-bb3a-96406ed89138	54577	57836	D4Z4_unit	60	-	3259	61912	9	D4Z4_KpnI	0	3294
15f9c052-d2af-4746-bb3a-96406ed89138	54812	56180	DUX4	60	-	1368	61912	11	DUX4_mRNA_genbankAF117653.3_exon1	0	1369
15f9c052-d2af-4746-bb3a-96406ed89138	51352	54566	D4Z4_unit	60	-	3214	61912	9	D4Z4_KpnI	5	3296
15f9c052-d2af-4746-bb3a-96406ed89138	51563	52897	DUX4	60	-	1334	61912	11	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
15f9c052-d2af-4746-bb3a-96406ed89138	51344	51437	DUX4	21	-	93	61912	11	DUX4_mRNA_genbankAF117653.3_exon2	0	92
15f9c052-d2af-4746-bb3a-96406ed89138	48105	51350	D4Z4_unit	60	-	3245	61912	9	D4Z4_KpnI	1	3294
15f9c052-d2af-4746-bb3a-96406ed89138	48328	49641	DUX4	60	-	1313	61912	11	DUX4_mRNA_genbankAF117653.3_exon1	1	1380
15f9c052-d2af-4746-bb3a-96406ed89138	44846	48098	D4Z4_unit	60	-	3252	61912	9	D4Z4_KpnI	5	3296
15f9c052-d2af-4746-bb3a-96406ed89138	45065	46419	DUX4	60	-	1354	61912	11	DUX4_mRNA_genbankAF117653.3_exon1	4	1379
15f9c052-d2af-4746-bb3a-96406ed89138	44839	44925	DUX4	34	-	86	61912	11	DUX4_mRNA_genbankAF117653.3_exon2	5	92
15f9c052-d2af-4746-bb3a-96406ed89138	41548	44846	D4Z4_unit	60	-	3298	61912	9	D4Z4_KpnI	0	3296
15f9c052-d2af-4746-bb3a-96406ed89138	41772	43141	DUX4	60	-	1369	61912	11	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
15f9c052-d2af-4746-bb3a-96406ed89138	38314	41536	D4Z4_unit	60	-	3222	61912	9	D4Z4_KpnI	14	3291
15f9c052-d2af-4746-bb3a-96406ed89138	38526	39878	DUX4	60	-	1352	61912	11	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
15f9c052-d2af-4746-bb3a-96406ed89138	37994	38308	D4Z4_unit	60	-	314	61912	9	D4Z4_KpnI	0	322
15f9c052-d2af-4746-bb3a-96406ed89138	37728	37970	pLAM	60	-	242	61912	1	pLAM	0	229
15f9c052-d2af-4746-bb3a-96406ed89138	37727	37918	DUX4	60	-	191	61912	11	DUX4_mRNA_genbankAF117653.3_exon3	17	198
15f9c052-d2af-4746-bb3a-96406ed89138	43058	43064	XapI	*	*	6	61912	55	*	*	*
15f9c052-d2af-4746-bb3a-96406ed89138	46347	46353	XapI	*	*	6	61912	55	*	*	*
15f9c052-d2af-4746-bb3a-96406ed89138	52824	52830	XapI	*	*	6	61912	55	*	*	*
15f9c052-d2af-4746-bb3a-96406ed89138	55823	55829	XapI	*	*	6	61912	55	*	*	*
15f9c052-d2af-4746-bb3a-96406ed89138	56098	56104	XapI	*	*	6	61912	55	*	*	*
15f9c052-d2af-4746-bb3a-96406ed89138	58855	58861	XapI	*	*	6	61912	55	*	*	*
2d26d365-5430-49ac-9f26-29bcf83eaf45	23	1934	D4Z4_unit	60	-	1911	1947	1	D4Z4_KpnI	1049	2965
2d26d365-5430-49ac-9f26-29bcf83eaf45	22	1285	DUX4	60	-	1263	1947	1	DUX4_mRNA_genbankAF117653.3_exon1	0	1271
8ac829ee-894b-4489-8db0-ad3a0e8f2602	2547	2553	XapI	*	*	6	44658	29	*	*	*
8ac829ee-894b-4489-8db0-ad3a0e8f2602	5836	5842	XapI	*	*	6	44658	29	*	*	*
8ac829ee-894b-4489-8db0-ad3a0e8f2602	9139	9145	XapI	*	*	6	44658	29	*	*	*
8ac829ee-894b-4489-8db0-ad3a0e8f2602	12451	12457	XapI	*	*	6	44658	29	*	*	*
8ac829ee-894b-4489-8db0-ad3a0e8f2602	28423	29236	p13E-11	60	-	813	44658	1	p13E11	0	820
8ac829ee-894b-4489-8db0-ad3a0e8f2602	27406	28313	D4Z4_unit	60	-	907	44658	10	D4Z4_KpnI	2380	3296
8ac829ee-894b-4489-8db0-ad3a0e8f2602	27623	28312	DUX4	60	-	689	44658	18	DUX4_mRNA_genbankAF117653.3_exon1	686	1380
8ac829ee-894b-4489-8db0-ad3a0e8f2602	27399	27491	DUX4	49	-	92	44658	18	DUX4_mRNA_genbankAF117653.3_exon2	0	92
8ac829ee-894b-4489-8db0-ad3a0e8f2602	24115	27406	D4Z4_unit	60	-	3291	44658	10	D4Z4_KpnI	0	3296
8ac829ee-894b-4489-8db0-ad3a0e8f2602	24334	25708	DUX4	60	-	1374	44658	18	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
8ac829ee-894b-4489-8db0-ad3a0e8f2602	19023	19029	XapI	*	*	6	44658	29	*	*	*
8ac829ee-894b-4489-8db0-ad3a0e8f2602	24108	24200	DUX4	60	-	92	44658	18	DUX4_mRNA_genbankAF117653.3_exon2	0	92
8ac829ee-894b-4489-8db0-ad3a0e8f2602	20802	24115	D4Z4_unit	60	-	3313	44658	10	D4Z4_KpnI	0	3294
8ac829ee-894b-4489-8db0-ad3a0e8f2602	21141	21147	BlnI	*	*	6	44658	5	*	*	*
8ac829ee-894b-4489-8db0-ad3a0e8f2602	21031	22402	DUX4	60	-	1371	44658	18	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
8ac829ee-894b-4489-8db0-ad3a0e8f2602	22325	22331	XapI	*	*	6	44658	29	*	*	*
8ac829ee-894b-4489-8db0-ad3a0e8f2602	20791	20888	DUX4	32	-	97	44658	18	DUX4_mRNA_genbankAF117653.3_exon2	0	92
8ac829ee-894b-4489-8db0-ad3a0e8f2602	17507	20798	D4Z4_unit	60	-	3291	44658	10	D4Z4_KpnI	0	3296
8ac829ee-894b-4489-8db0-ad3a0e8f2602	25371	25377	XapI	*	*	6	44658	29	*	*	*
8ac829ee-894b-4489-8db0-ad3a0e8f2602	17726	19099	DUX4	60	-	1373	44658	18	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
8ac829ee-894b-4489-8db0-ad3a0e8f2602	17500	17591	DUX4	35	-	91	44658	18	DUX4_mRNA_genbankAF117653.3_exon2	0	92
8ac829ee-894b-4489-8db0-ad3a0e8f2602	14236	17507	D4Z4_unit	60	-	3271	44658	10	D4Z4_KpnI	0	3296
8ac829ee-894b-4489-8db0-ad3a0e8f2602	14456	15819	DUX4	60	-	1363	44658	18	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
8ac829ee-894b-4489-8db0-ad3a0e8f2602	14229	14321	DUX4	60	-	92	44658	18	DUX4_mRNA_genbankAF117653.3_exon2	0	92
8ac829ee-894b-4489-8db0-ad3a0e8f2602	10923	14236	D4Z4_unit	60	-	3313	44658	10	D4Z4_KpnI	0	3296
8ac829ee-894b-4489-8db0-ad3a0e8f2602	11146	12532	DUX4	60	-	1386	44658	18	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
8ac829ee-894b-4489-8db0-ad3a0e8f2602	10916	11011	DUX4	8	-	95	44658	18	DUX4_mRNA_genbankAF117653.3_exon2	0	92
8ac829ee-894b-4489-8db0-ad3a0e8f2602	7617	10923	D4Z4_unit	60	-	3306	44658	10	D4Z4_KpnI	0	3296
8ac829ee-894b-4489-8db0-ad3a0e8f2602	7839	9214	DUX4	60	-	1375	44658	18	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
8ac829ee-894b-4489-8db0-ad3a0e8f2602	7610	7704	DUX4	11	-	94	44658	18	DUX4_mRNA_genbankAF117653.3_exon2	0	92
8ac829ee-894b-4489-8db0-ad3a0e8f2602	4320	7617	D4Z4_unit	60	-	3297	44658	10	D4Z4_KpnI	0	3296
8ac829ee-894b-4489-8db0-ad3a0e8f2602	4540	5915	DUX4	60	-	1375	44658	18	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
8ac829ee-894b-4489-8db0-ad3a0e8f2602	4313	4405	DUX4	60	-	92	44658	18	DUX4_mRNA_genbankAF117653.3_exon2	0	92
8ac829ee-894b-4489-8db0-ad3a0e8f2602	1028	4320	D4Z4_unit	60	-	3292	44658	10	D4Z4_KpnI	0	3296
8ac829ee-894b-4489-8db0-ad3a0e8f2602	1245	2624	DUX4	60	-	1379	44658	18	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
8ac829ee-894b-4489-8db0-ad3a0e8f2602	1021	1111	DUX4	40	-	90	44658	18	DUX4_mRNA_genbankAF117653.3_exon2	0	92
8ac829ee-894b-4489-8db0-ad3a0e8f2602	25	1028	D4Z4_unit	60	-	1003	44658	10	D4Z4_KpnI	0	996
e54b04b5-f1c4-4311-b513-ac7f4e369a9a	23	936	D4Z4_unit	60	+	913	9567	4	D4Z4_KpnI	2377	3296
e54b04b5-f1c4-4311-b513-ac7f4e369a9a	24	714	DUX4	60	+	690	9567	7	DUX4_mRNA_genbankAF117653.3_exon1	683	1380
e54b04b5-f1c4-4311-b513-ac7f4e369a9a	855	943	DUX4	29	+	88	9567	7	DUX4_mRNA_genbankAF117653.3_exon2	7	92
e54b04b5-f1c4-4311-b513-ac7f4e369a9a	936	4208	D4Z4_unit	60	+	3272	9567	4	D4Z4_KpnI	0	3296
e54b04b5-f1c4-4311-b513-ac7f4e369a9a	1344	1350	BlnI	*	*	6	9567	1	*	*	*
e54b04b5-f1c4-4311-b513-ac7f4e369a9a	2607	3991	DUX4	60	+	1384	9567	7	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
e54b04b5-f1c4-4311-b513-ac7f4e369a9a	2678	2684	XapI	*	*	6	9567	3	*	*	*
e54b04b5-f1c4-4311-b513-ac7f4e369a9a	4128	4215	DUX4	18	+	87	9567	7	DUX4_mRNA_genbankAF117653.3_exon2	0	92
e54b04b5-f1c4-4311-b513-ac7f4e369a9a	4208	7518	D4Z4_unit	60	+	3310	9567	4	D4Z4_KpnI	0	3296
